id,id_out,time
15,30,184080
16,72,184080
35,53,184100
17,23,184100
10,48,184100
48,62,184100
15,30,184100
16,72,184100
35,53,184120
17,23,184120
15,30,184120
5,62,184120
17,23,184140
15,30,184140
16,72,184140
35,53,184160
17,23,184160
15,30,184160
16,72,184160
35,53,184180
17,23,184180
48,62,184180
15,30,184180
16,72,184180
35,53,184200
17,23,184200
16,72,184200
5,48,184200
35,53,184220
9,74,184220
17,23,184220
23,26,184220
16,72,184220
9,74,184240
17,23,184240
10,48,184240
17,26,184240
16,72,184240
5,48,184240
9,74,184260
17,23,184260
16,72,184260
9,74,184280
17,23,184280
15,30,184280
5,48,184280
9,74,184300
17,23,184300
15,30,184300
16,72,184300
5,48,184300
17,23,184320
15,30,184320
39,62,184340
9,74,184340
17,23,184340
15,30,184340
16,72,184340
5,48,184340
39,62,184360
15,30,184360
5,17,184360
16,72,184360
9,74,184380
15,30,184380
5,17,184380
16,72,184380
39,62,184400
9,74,184400
30,35,184400
16,72,184400
9,74,184420
12,16,184420
30,35,184420
16,72,184420
17,30,184440
9,74,184440
15,30,184440
15,17,184440
16,72,184440
35,53,184460
9,74,184460
15,23,184460
15,30,184460
35,53,184480
9,74,184480
15,30,184480
35,53,184500
26,51,184500
9,74,184500
15,23,184500
15,30,184500
16,72,184500
35,53,184520
9,74,184520
15,23,184520
12,16,184520
15,30,184520
17,48,184540
9,74,184540
15,23,184540
12,16,184540
15,30,184540
15,48,184560
35,53,184560
15,23,184560
12,16,184560
15,17,184560
5,17,184560
35,53,184580
12,16,184580
5,15,184580
5,17,184580
23,30,184580
35,53,184600
9,74,184600
12,16,184600
15,17,184600
5,17,184600
23,30,184600
9,74,184620
12,16,184620
23,30,184620
11,35,184640
12,16,184640
23,30,184640
17,74,184660
11,35,184660
26,51,184660
9,74,184660
12,16,184660
11,35,184680
12,16,184680
17,26,184680
15,30,184680
11,35,184700
9,74,184700
17,23,184700
12,16,184700
15,30,184700
17,19,184700
9,74,184720
12,16,184720
15,30,184720
11,35,184740
9,74,184740
12,16,184740
15,30,184740
9,74,184760
12,16,184760
15,30,184760
9,74,184780
15,30,184780
23,30,184780
9,74,184800
17,26,184800
15,30,184800
9,74,184820
15,30,184820
9,74,184840
17,23,184840
15,30,184840
19,23,184840
16,72,184840
9,74,184860
15,30,184860
9,74,184880
12,16,184880
11,23,184880
15,30,184880
12,23,184900
11,17,184900
12,16,184900
15,30,184900
11,17,184920
17,26,184920
15,30,184920
19,23,184920
11,17,184940
19,23,184940
9,74,184960
17,26,184960
15,30,184960
19,23,184960
9,74,184980
5,11,184980
10,11,184980
19,23,184980
9,74,185000
11,17,185000
19,23,185000
9,74,185020
5,11,185020
17,26,185020
15,30,185020
9,74,185040
17,26,185040
15,30,185040
9,74,185060
5,11,185060
17,26,185060
15,30,185060
9,74,185080
11,17,185080
5,11,185080
17,26,185080
15,30,185080
17,20,185080
9,74,185100
17,26,185100
15,30,185100
9,74,185120
15,30,185120
17,20,185120
15,30,185140
43,62,185160
15,30,185160
5,17,185160
43,62,185180
15,30,185180
9,74,185200
15,30,185200
23,72,185220
9,74,185220
15,30,185220
9,74,185240
15,30,185240
5,17,185240
15,30,185260
15,30,185280
15,30,185300
15,30,185320
15,30,185340
15,30,185380
5,17,185380
15,30,185400
15,30,185420
15,30,185440
15,30,185460
15,30,185480
15,30,185500
15,30,185520
15,30,185540
5,17,185540
15,30,185560
15,30,185580
15,30,185600
15,30,185620
26,42,185640
15,30,185640
26,42,185660
15,30,185660
26,42,185680
15,30,185680
26,42,185700
15,30,185700
26,42,185720
26,42,185740
19,23,185740
26,42,185760
19,23,185760
15,30,185780
19,23,185780
15,30,185800
17,62,185820
15,30,185820
17,62,185840
15,30,185840
17,62,185860
15,30,185860
17,62,185880
15,30,185880
17,62,185900
15,30,185900
19,23,185900
17,62,185920
15,30,185920
15,30,185940
12,16,185960
17,23,185980
12,16,185980
15,30,185980
5,17,185980
12,16,186000
17,62,186020
15,30,186020
9,74,186040
15,30,186040
12,62,186040
23,62,186040
16,62,186060
9,74,186060
15,30,186060
10,23,186060
12,62,186060
16,62,186080
9,74,186080
15,30,186080
9,74,186100
12,16,186100
9,74,186120
12,30,186120
16,30,186120
5,17,186120
15,16,186140
12,15,186140
9,74,186140
16,30,186140
5,17,186140
9,74,186160
15,30,186160
12,15,186180
9,74,186180
12,16,186180
16,30,186180
15,30,186180
30,35,186180
9,74,186200
15,30,186200
5,23,186220
15,30,186240
5,23,186240
9,74,186260
15,30,186260
5,23,186260
9,74,186280
12,30,186300
5,10,186300
15,62,186300
12,30,186320
15,23,186320
19,23,186320
9,74,186340
15,30,186340
19,23,186340
15,16,186360
9,74,186360
9,74,186380
12,16,186380
12,15,186400
9,74,186400
15,17,186400
19,23,186400
5,23,186400
15,35,186420
5,23,186420
12,30,186440
15,30,186440
5,23,186440
9,74,186480
15,30,186480
9,74,186500
15,30,186500
9,74,186560
16,30,186560
9,74,186580
9,74,186600
9,74,186620
53,62,186620
9,74,186640
9,74,186660
5,19,186680
16,30,186680
53,62,186680
12,30,186700
16,30,186700
15,30,186700
12,16,186720
53,62,186720
5,19,186740
12,30,186740
12,16,186740
53,62,186740
53,62,186760
16,17,186780
12,30,186780
53,62,186780
12,30,186800
53,62,186800
9,30,186820
12,30,186820
16,30,186820
15,30,186820
9,30,186840
12,30,186840
16,48,186840
12,30,186860
45,62,186880
17,26,186880
12,30,186900
12,30,186920
45,62,186920
30,35,186940
12,30,186960
15,30,186960
12,30,186980
45,62,186980
15,30,186980
12,30,187000
15,30,187000
9,30,187020
12,30,187020
15,30,187020
12,30,187040
15,30,187040
12,30,187060
15,35,187060
15,30,187060
30,35,187060
5,19,187080
12,30,187080
17,53,187080
5,19,187100
10,19,187100
17,53,187100
5,18,187100
12,30,187120
17,53,187120
5,18,187120
12,30,187140
12,30,187160
12,30,187180
15,35,187180
12,30,187200
17,18,187200
30,35,187200
12,30,187220
17,18,187220
5,17,187220
12,30,187240
17,18,187240
17,19,187240
5,17,187240
12,30,187260
12,30,187280
12,30,187320
16,30,187320
9,16,187320
9,30,187340
12,30,187340
9,35,187340
12,16,187340
9,30,187360
12,16,187360
9,16,187360
9,15,187360
9,30,187380
12,16,187380
9,30,187400
12,30,187400
12,16,187400
9,16,187400
12,16,187420
5,18,187420
9,30,187440
12,30,187440
12,16,187440
9,16,187440
9,30,187460
12,16,187460
9,15,187460
40,62,187480
12,16,187480
9,30,187500
40,62,187500
12,16,187500
16,30,187500
9,16,187500
9,30,187520
12,30,187520
12,16,187520
9,15,187520
40,62,187540
12,30,187540
12,16,187540
40,62,187560
12,30,187560
9,11,187560
11,16,187560
12,30,187580
9,16,187580
9,11,187580
40,62,187600
12,30,187600
15,30,187600
9,11,187600
11,16,187600
15,16,187620
40,62,187620
12,30,187620
9,11,187640
12,30,187660
15,30,187660
9,11,187660
12,30,187680
16,30,187680
9,11,187680
12,30,187700
16,30,187700
12,30,187720
12,16,187720
15,16,187740
12,30,187740
15,30,187740
15,16,187760
12,30,187760
15,30,187760
10,26,187760
12,30,187780
12,16,187780
10,26,187780
12,16,187800
10,26,187800
12,30,187820
5,10,187820
11,65,187840
12,30,187840
12,30,187860
12,30,187880
12,16,187880
5,26,187920
15,30,187920
15,30,187940
12,72,187940
12,72,187960
15,30,187980
12,72,187980
12,72,188000
26,62,188020
12,72,188020
26,62,188040
12,72,188040
9,11,188040
18,65,188060
12,72,188060
18,65,188080
12,72,188080
9,11,188080
12,72,188100
12,72,188120
12,72,188140
9,16,188160
30,65,188160
12,72,188160
30,65,188180
15,30,188200
30,65,188200
30,65,188220
9,65,188240
9,15,188240
9,65,188260
9,15,188260
12,72,188260
9,30,188280
9,65,188280
9,15,188280
12,72,188280
9,30,188300
15,35,188300
11,18,188300
12,72,188320
12,72,188340
9,30,188360
15,30,188360
12,72,188360
15,30,188380
12,72,188380
16,30,188400
9,65,188400
12,72,188400
15,30,188420
9,65,188420
12,72,188420
9,35,188440
16,30,188440
9,15,188440
30,65,188440
15,30,188460
9,15,188460
9,30,188480
15,30,188480
9,15,188480
9,30,188500
12,16,188500
15,30,188500
9,30,188520
12,30,188520
5,42,188520
9,65,188520
30,65,188520
9,30,188540
12,30,188540
35,65,188540
9,35,188540
12,16,188540
5,42,188540
9,65,188540
9,30,188560
12,30,188560
35,65,188560
5,42,188560
9,65,188560
12,30,188580
35,65,188580
12,16,188580
9,65,188580
12,30,188600
12,16,188600
5,42,188600
30,35,188600
12,16,188620
16,30,188620
5,42,188620
12,16,188640
5,42,188640
30,65,188640
12,16,188660
12,16,188680
5,42,188680
12,16,188700
5,42,188700
15,30,188700
26,62,188720
12,16,188720
5,42,188720
15,30,188720
12,16,188760
30,65,188760
11,18,188780
5,45,188800
12,30,188800
12,30,188820
5,45,188840
12,16,188840
16,30,188840
15,42,188860
26,42,188860
12,16,188860
15,26,188860
26,42,188880
15,26,188880
12,16,188900
16,30,188900
15,26,188900
9,30,188920
5,45,188920
12,16,188920
16,30,188920
9,30,188940
15,16,188940
19,62,188940
12,16,188940
9,16,188940
9,30,188960
15,16,188960
19,62,188960
11,65,188960
12,16,188960
5,45,188980
26,62,188980
11,65,188980
12,16,188980
16,30,188980
15,16,189000
11,65,189000
12,16,189000
15,30,189000
5,45,189020
12,16,189020
5,10,189020
15,30,189020
12,16,189060
12,16,189080
26,62,189100
12,30,189100
12,16,189100
15,30,189100
5,45,189120
12,30,189120
12,16,189120
12,16,189140
19,62,189160
26,62,189160
12,16,189160
5,10,189160
12,16,189180
15,26,189180
12,16,189200
12,16,189220
5,45,189240
12,16,189240
5,45,189260
12,16,189260
12,16,189280
12,30,189300
12,16,189300
12,30,189320
12,16,189320
11,18,189320
12,16,189340
12,16,189360
5,51,189380
5,51,189400
19,42,189400
19,40,189440
15,30,189460
5,51,189480
12,30,189480
11,15,189520
12,16,189520
11,15,189540
16,30,189540
11,15,189600
18,30,189620
12,30,189620
11,15,189620
12,16,189620
16,30,189620
10,26,189620
12,30,189640
11,15,189640
12,16,189640
16,30,189640
10,26,189640
12,30,189660
12,16,189660
12,30,189680
11,15,189680
5,26,189680
12,16,189680
11,15,189700
12,16,189700
5,10,189700
5,30,189720
5,26,189720
9,35,189720
26,30,189720
5,30,189740
15,26,189740
15,30,189740
5,30,189760
5,26,189760
5,15,189760
5,10,189760
15,26,189760
15,30,189760
10,26,189760
10,15,189780
5,30,189780
12,16,189780
5,15,189780
15,26,189780
15,30,189780
10,26,189780
15,26,189800
15,30,189800
9,30,189820
12,16,189820
15,30,189820
9,15,189820
12,16,189840
15,30,189840
9,30,189860
12,30,189860
5,26,189860
12,16,189860
16,30,189860
9,16,189860
15,30,189860
9,30,189880
12,30,189880
12,16,189880
15,30,189880
9,30,189900
12,16,189900
9,30,189940
12,30,189940
9,30,189960
12,30,189960
12,16,189960
9,30,189980
12,16,189980
16,30,190000
15,30,190000
9,30,190020
12,16,190020
5,54,190020
16,30,190020
15,30,190020
9,30,190040
15,30,190040
9,30,190060
15,16,190060
16,30,190060
15,30,190060
9,15,190060
9,30,190080
9,15,190080
9,30,190100
16,30,190100
9,30,190120
5,26,190140
30,62,190140
12,30,190240
12,16,190240
30,35,190260
9,50,190280
15,49,190280
5,54,190280
9,50,190300
30,35,190300
5,54,190320
30,35,190320
5,54,190340
15,26,190340
30,35,190340
9,50,190360
5,15,190360
15,26,190360
9,50,190380
5,15,190380
5,15,190400
9,50,190440
15,16,190440
9,30,190460
9,50,190460
9,50,190480
15,16,190480
12,15,190480
9,50,190500
15,16,190500
9,50,190520
12,15,190520
5,54,190520
9,30,190560
9,50,190560
19,62,190560
9,50,190580
19,62,190580
30,54,190580
9,50,190600
9,50,190620
12,15,190620
12,30,190620
15,30,190620
9,50,190640
19,62,190640
15,30,190640
26,62,190660
15,30,190660
5,62,190660
9,50,190680
15,30,190680
9,50,190700
26,62,190700
19,45,190720
18,30,190740
12,15,190740
12,18,190740
15,16,190780
9,50,190800
12,35,190800
15,16,190820
5,10,190820
12,35,190820
5,43,190840
12,35,190840
15,16,190860
11,15,190860
9,16,190860
11,16,190860
11,15,190880
12,18,190880
11,18,190880
12,16,190900
5,10,190940
11,16,190940
30,54,190960
5,10,190960
11,16,190960
11,16,190980
26,62,191000
30,54,191000
11,16,191000
30,54,191020
9,16,191020
9,16,191040
9,16,191060
19,45,191060
30,54,191080
9,16,191080
30,54,191100
9,16,191100
19,45,191100
11,16,191100
9,16,191120
19,45,191120
11,16,191120
5,62,191200
30,54,191240
19,45,191240
9,30,191300
9,30,191320
12,30,191320
9,30,191340
9,30,191360
9,30,191400
9,30,191420
9,11,191420
18,30,191440
19,45,191440
9,11,191440
9,11,191460
9,30,191480
9,30,191500
9,11,191500
9,30,191520
5,49,191520
19,45,191520
9,30,191540
11,15,191540
19,45,191540
9,30,191560
5,49,191560
9,30,191580
19,45,191580
9,30,191600
12,30,191600
15,30,191600
9,30,191620
12,30,191620
19,45,191620
11,74,191620
9,30,191640
11,74,191640
11,74,191660
5,49,191720
19,62,191760
15,30,191760
5,49,191780
19,62,191780
11,15,191800
9,15,191800
19,62,191820
19,62,191840
19,62,191860
19,62,191880
9,11,191880
19,62,191920
19,45,191940
19,45,191960
11,12,191980
12,35,192000
12,35,192040
5,62,192040
5,62,192060
19,45,192100
19,45,192120
18,30,192140
5,19,192220
10,62,192360
11,15,192500
5,62,192580
18,30,192600
5,62,192600
11,18,192620
40,62,192680
40,62,192700
40,62,192720
40,62,192760
26,54,192760
40,62,192780
26,54,192780
26,54,192800
26,54,192840
16,49,192860
16,49,192880
26,54,192920
10,50,192980
19,50,193000
10,50,193000
16,62,193160
5,19,193300
26,51,193300
16,62,193340
5,72,193340
16,62,193360
16,62,193380
19,51,193400
16,62,193400
19,51,193420
16,62,193420
5,72,193420
19,51,193440
16,62,193440
15,30,193440
19,51,193460
16,62,193460
16,62,193480
16,62,193500
26,51,193500
16,62,193520
26,51,193520
16,62,193540
26,51,193540
26,51,193560
5,62,193580
5,62,193600
5,62,193620
5,62,193640
5,62,193660
10,40,193720
53,62,193880
53,62,193900
5,62,193920
5,53,193940
53,62,193940
5,62,193940
53,62,193960
5,62,193960
19,62,193980
5,19,193980
5,62,193980
5,19,194000
53,62,194020
5,62,194020
26,44,194040
53,62,194040
53,62,194060
53,62,194080
53,62,194100
53,62,194120
53,62,194140
5,62,194140
53,62,194160
5,62,194160
53,62,194180
5,62,194180
53,62,194200
5,62,194200
53,62,194220
53,62,194240
5,62,194260
5,62,194280
5,19,194500
5,19,194520
5,19,194580
10,19,194760
5,26,194800
5,19,194860
43,62,194860
5,19,194880
5,19,194900
43,62,194900
5,19,194940
5,19,194960
5,19,195020
5,19,195040
5,19,195060
5,19,195100
5,19,195120
5,19,195140
5,19,195160
5,19,195200
5,19,195220
5,19,195240
5,19,195300
5,10,195300
5,19,195320
5,19,195340
5,19,195360
5,19,195380
39,62,195400
5,19,195480
5,19,195500
48,62,195520
10,26,195520
48,62,195540
5,26,195560
48,62,195560
48,62,195580
48,62,195600
39,62,195640
5,19,195640
5,26,195660
5,26,195700
5,10,195720
5,62,195760
5,62,195780
5,62,195820
5,62,195840
26,62,196180
26,62,196540
10,26,196600
19,72,196640
19,48,196820
5,26,196860
26,62,196880
5,62,196900
5,26,196920
5,62,196920
5,26,196940
5,62,196940
5,26,196960
5,26,197000
19,62,197020
5,26,197040
5,19,197060
5,19,197080
5,19,197100
5,19,197120
19,26,197120
26,62,197480
26,44,197560
26,42,197680
26,42,197700
26,42,197720
26,42,197740
26,42,197760
43,62,197860
43,62,197920
43,62,198020
43,62,198040
5,62,198100
5,62,198120
43,62,198140
5,62,198140
43,62,198160
43,62,198180
5,62,198180
43,62,198200
5,62,198200
43,62,198220
43,62,198240
5,26,198300
5,43,198300
43,62,198320
5,62,198320
43,62,198340
5,43,198340
5,62,198340
43,62,198360
5,62,198360
43,62,198380
5,62,198380
43,62,198400
5,62,198400
43,62,198420
5,62,198420
43,62,198440
5,43,198440
5,62,198440
5,43,198460
5,62,198460
43,62,198520
5,62,198520
43,62,198540
43,62,198560
43,62,198580
5,43,198580
43,62,198600
5,43,198600
5,62,198600
43,62,198620
5,43,198620
5,62,198620
5,43,198640
43,62,198660
5,43,198660
5,62,198660
43,62,198680
5,43,198680
5,62,198680
43,62,198700
5,43,198700
26,50,198700
5,62,198700
43,62,198720
5,62,198720
5,49,198760
5,62,198820
5,62,198840
5,62,198880
5,62,198900
49,62,198920
5,62,198920
49,62,198940
5,62,198940
5,73,198980
5,62,199080
5,62,199100
62,73,199140
5,62,199140
5,62,199160
5,62,199200
10,39,199240
5,62,199240
10,26,199260
62,73,199280
10,26,199280
5,62,199280
62,73,199300
10,26,199300
5,62,199300
62,73,199320
5,62,199320
62,73,199340
5,62,199340
62,73,199360
5,62,199360
62,73,199380
10,26,199380
5,62,199380
26,48,199500
5,62,199500
5,62,199520
5,62,199560
5,62,199580
5,62,199600
5,62,199640
10,73,199660
5,62,199660
10,62,199680
5,62,199680
26,51,199760
5,45,199780
5,10,199780
5,45,199800
26,62,199800
5,53,199880
5,53,199940
5,53,199960
5,62,199980
5,53,200040
5,10,200040
5,62,200040
45,62,200060
5,53,200060
5,10,200060
45,62,200080
5,53,200120
5,53,200140
5,10,200140
5,62,200140
5,53,200160
5,10,200160
5,62,200160
5,53,200180
5,53,200200
5,62,200200
53,62,200220
5,62,200220
5,53,200240
5,62,200240
5,53,200260
5,62,200260
53,62,200280
53,62,200300
45,62,200340
5,53,200340
5,62,200340
5,53,200360
5,62,200380
10,26,200420
10,26,200440
5,26,200800
5,62,200800
26,62,200880
26,62,200980
26,62,201020
26,62,201120
5,62,201200
26,62,201220
5,62,201600
5,62,201620
5,62,201980
43,62,202000
5,62,202000
5,62,202040
43,62,202060
5,43,202080
43,62,202100
43,62,202120
5,43,202120
5,62,202120
57,61,202180
26,57,202180
57,61,202200
26,61,202200
61,62,202220
57,61,202240
61,62,202240
26,62,202240
10,57,202240
57,61,202260
61,62,202260
10,57,202260
57,61,202300
26,57,202300
10,57,202300
57,61,202320
57,61,202340
61,62,202340
57,61,202360
61,62,202360
57,61,202380
57,61,202400
57,61,202420
57,61,202440
57,61,202460
57,61,202480
57,61,202500
61,62,202520
57,61,202540
61,62,202540
61,62,202560
61,62,202580
61,62,202600
61,62,202620
57,61,202640
61,62,202640
61,62,202660
57,61,202720
57,61,202760
57,61,202780
61,62,202780
10,62,202780
57,61,202860
57,61,202880
57,61,202900
57,61,202940
5,10,202940
57,61,202960
5,10,202960
57,61,202980
57,61,203000
57,61,203020
5,10,203020
57,61,203040
5,10,203040
57,61,203060
57,61,203080
57,61,203100
61,62,203100
57,62,203100
57,61,203600
57,61,203700
57,61,203720
57,61,203800
57,61,203900
57,61,204120
57,61,204840
39,61,205380
39,61,205400
39,61,205440
39,57,205500
39,57,205520
39,57,205540
39,61,205560
39,61,205580
48,61,205600
54,61,205680
61,72,205820
57,61,205840
61,72,205840
57,61,205880
61,72,205880
51,61,205920
51,61,205940
51,61,205960
51,57,205960
57,61,205980
51,61,205980
51,57,205980
57,61,206000
51,61,206000
57,61,206020
51,61,206020
51,57,206020
51,61,206040
61,72,206080
61,72,206100
43,61,206120
43,57,206140
57,61,206140
43,61,206140
43,57,206160
43,61,206160
43,57,206180
43,57,206200
43,57,206220
57,61,206220
43,61,206220
43,57,206240
57,61,206240
43,57,206260
57,61,206260
43,61,206260
43,57,206280
43,61,206280
43,57,206320
57,61,206320
43,61,206320
43,57,206340
57,61,206340
43,61,206340
43,57,206360
57,61,206360
57,61,206420
57,61,206440
57,61,206460
57,61,206480
57,61,206500
49,61,206520
57,73,206540
54,61,206620
50,61,206640
50,61,206680
42,57,206740
50,61,206740
42,57,206820
42,61,206820
57,61,206840
42,57,206840
57,61,206860
42,57,206860
42,61,206860
57,61,206880
42,57,206880
42,61,206880
57,61,206900
42,61,206900
42,61,206920
57,61,206960
53,61,207000
53,61,207020
57,61,207060
53,57,207060
53,61,207060
57,61,207080
53,61,207080
57,61,207100
53,61,207100
57,61,207120
53,61,207120
57,61,207140
53,61,207140
57,61,207160
53,61,207160
57,61,207180
53,61,207180
57,61,207200
53,57,207200
53,61,207200
57,61,207220
53,57,207220
53,61,207220
45,57,207220
57,61,207340
57,61,207360
57,73,207360
57,61,207380
57,73,207380
61,73,207400
57,61,207600
57,61,207700
57,61,207740
57,61,207940
57,61,207980
57,61,208140
57,61,208160
57,61,208200
57,61,208220
57,61,208240
57,61,208260
57,61,208280
57,61,208300
57,61,208320
57,61,208340
61,62,208400
57,61,208440
57,61,208560
57,61,208780
57,61,208980
57,61,209080
45,61,209080
57,61,209100
45,61,209100
45,57,209100
57,61,209120
45,57,209120
57,61,209180
45,61,209180
45,57,209180
57,61,209200
45,61,209200
45,57,209200
57,61,209220
57,61,209240
57,61,209260
45,57,209260
57,61,209280
45,57,209280
57,61,209300
45,61,209300
57,61,209320
45,57,209320
45,61,209340
45,57,209340
45,61,209360
57,61,210860
57,61,210980
57,61,211000
57,61,211020
39,57,216220
54,61,221840
54,61,221860
54,61,221880
54,61,221900
54,61,221940
54,61,221960
54,61,221980
54,61,222000
54,61,222200
54,61,222220
54,61,222240
54,61,222420
54,61,222440
54,61,222460
54,57,222480
54,61,222480
54,61,222500
57,61,222620
57,61,222720
57,61,222740
57,61,222760
57,61,222800
57,61,222860
57,61,222880
57,61,222920
57,61,222940
57,61,223020
57,61,223060
57,61,223120
57,61,223140
57,61,223160
57,61,223200
54,61,223320
54,61,223340
54,61,223360
54,61,223380
54,61,223400
54,61,223420
54,61,223440
61,62,223560
57,61,223880
57,61,224260
57,61,225700
57,61,225920
57,61,225960
57,61,225980
57,61,226000
57,61,226060
57,61,226080
57,61,226120
57,61,226140
57,61,226160
57,61,226560
57,61,226580
57,61,226600
57,61,226700
57,61,226740
57,61,231000
57,61,231520
57,61,231560
57,61,231620
42,57,231660
45,61,231720
57,61,231740
45,61,231740
45,57,231740
57,61,231760
45,57,231760
57,61,231780
45,61,231780
45,57,231780
57,61,231800
57,61,231820
44,57,231820
57,61,231860
57,61,231880
57,61,231900
44,57,231900
57,61,231920
57,61,231940
57,61,232000
42,57,232000
42,61,232000
57,61,232020
57,61,232040
53,61,232040
57,61,232060
53,57,232060
53,61,232060
57,61,232080
53,57,232080
53,61,232080
57,61,232100
53,61,232100
57,61,232120
53,61,232120
57,61,232140
53,61,232140
57,61,232160
53,57,232160
53,61,232160
57,61,232180
53,61,232180
57,61,232200
53,61,232200
57,61,232220
57,61,232240
57,61,232260
57,73,232260
57,61,232280
57,73,232280
57,61,232300
57,61,232320
57,61,232340
51,61,232340
57,61,232360
51,61,232360
51,57,232360
57,61,232380
51,61,232380
51,57,232380
51,61,232400
51,61,232420
51,61,232440
57,61,232460
57,61,232480
57,61,232500
57,61,232520
57,61,232540
57,61,232560
49,57,232560
57,61,232580
57,61,232600
49,57,232600
57,61,232620
43,61,232640
43,57,232660
57,61,232660
43,61,232660
43,57,232680
57,61,232680
43,57,232700
57,61,232700
43,61,232700
43,57,232720
57,61,232720
43,61,232720
57,61,232740
57,61,232820
48,57,232840
48,57,232860
54,61,232900
54,61,232920
48,61,232920
39,61,232940
48,57,232960
57,61,232980
39,61,232980
57,61,233000
39,61,233000
57,61,233020
39,61,233020
57,61,233040
39,61,233040
48,61,233040
57,61,233060
54,61,233080
54,61,233140
57,61,233160
54,57,233160
57,61,233320
57,61,233560
61,62,233760
50,61,234680
50,61,234720
50,61,234820
57,61,234980
57,61,235000
26,29,235760
57,61,235820
57,61,235840
57,61,235860
57,61,235880
57,61,235900
57,61,235920
57,61,235940
57,61,235960
57,61,235980
57,61,236000
57,61,236020
57,61,236040
57,61,236060
57,61,236080
57,61,236100
57,61,236120
57,61,236140
29,62,236140
57,61,236160
57,61,236180
26,29,236180
57,61,236200
26,29,236200
57,61,236220
57,61,236240
26,62,236240
26,29,236240
57,61,236260
26,29,236260
57,61,236280
57,61,236300
57,61,236320
29,62,236320
57,61,236340
29,62,236340
57,61,236360
57,61,236380
57,61,236400
29,62,236400
57,61,236420
57,61,236440
57,61,236460
57,61,236480
57,61,236500
29,62,236500
57,61,236520
57,61,236540
29,62,236540
57,61,236560
29,62,236560
57,61,236580
29,62,236580
57,61,236600
57,61,236620
29,62,236620
57,61,236640
29,62,236640
57,61,236660
23,64,236660
20,62,236660
29,62,236660
57,61,236680
20,29,236680
57,61,236700
23,64,236700
57,61,236720
57,61,236740
57,61,236760
57,61,236780
23,29,236780
23,62,236780
57,61,236800
23,57,236800
7,37,236800
23,62,236800
57,61,236820
57,61,236840
23,57,236840
57,61,236860
23,57,236860
57,61,236880
23,57,236880
7,37,236880
57,61,236900
23,57,236900
7,64,236900
57,61,236920
7,23,236920
23,57,236920
23,61,236920
57,61,236940
23,57,236940
57,61,236960
23,57,236960
57,61,236980
23,61,236980
57,61,237000
23,61,237000
23,62,237000
57,61,237020
23,57,237020
7,37,237020
23,61,237020
57,61,237040
23,61,237040
57,61,237060
7,64,237060
57,61,237080
23,57,237080
23,61,237080
57,61,237100
23,61,237100
57,61,237120
23,61,237120
7,29,237140
57,61,237140
23,57,237140
23,61,237140
57,61,237160
23,57,237160
23,61,237160
57,61,237180
23,57,237180
7,62,237180
23,61,237180
57,61,237200
7,23,237200
23,57,237200
7,62,237200
23,61,237200
29,62,237200
7,29,237220
57,61,237220
7,23,237220
57,61,237240
57,61,237260
45,64,237260
7,62,237260
57,61,237280
7,62,237280
57,61,237300
7,23,237300
7,62,237300
23,62,237300
57,61,237320
23,29,237320
57,61,237340
57,61,237360
53,64,237360
57,61,237380
57,61,237400
23,64,237400
7,62,237400
57,61,237420
23,51,237420
57,61,237440
23,64,237440
51,64,237440
57,61,237460
51,64,237460
57,61,237480
57,61,237500
57,61,237520
23,42,237540
57,61,237540
57,61,237560
57,61,237580
7,62,237580
57,61,237600
20,26,237600
57,61,237620
57,61,237640
29,62,237640
57,61,237660
29,62,237660
57,61,237680
57,61,237700
29,64,237700
7,64,237700
23,48,237720
57,61,237720
23,48,237740
57,61,237740
7,64,237740
7,29,237760
57,61,237760
29,64,237760
7,64,237760
20,26,237760
7,29,237780
57,61,237780
29,64,237780
20,62,237780
7,64,237780
20,26,237780
7,29,237800
57,61,237800
29,64,237800
7,29,237820
23,48,237820
57,61,237820
29,64,237820
7,64,237820
7,29,237860
7,29,237880
7,23,237900
29,64,237920
23,62,237940
7,64,237960
23,64,238000
20,26,238000
20,26,238020
7,48,238100
7,48,238120
37,62,238140
37,62,238160
29,64,238180
37,62,238180
37,62,238200
29,37,238220
37,54,238220
37,62,238220
20,26,238220
39,62,238240
7,37,238240
37,39,238240
37,54,238240
37,62,238240
23,29,238260
37,39,238260
37,62,238260
7,48,238280
7,48,238300
37,39,238320
37,62,238320
23,29,238340
37,39,238340
37,62,238340
20,26,238340
23,29,238360
37,39,238360
37,39,238380
7,62,238380
20,26,238380
37,39,238400
7,62,238400
37,62,238400
7,29,238420
23,54,238420
7,62,238420
37,62,238420
23,29,238440
7,48,238440
37,62,238440
23,29,238460
7,48,238460
37,62,238460
29,37,238480
29,48,238480
7,48,238480
37,62,238480
29,37,238500
7,48,238500
37,62,238500
29,62,238500
7,29,238520
29,37,238520
7,48,238520
37,62,238520
29,62,238520
7,29,238540
29,48,238540
7,48,238540
7,62,238540
37,62,238540
7,48,238560
37,62,238560
7,48,238580
37,62,238580
7,48,238600
37,62,238600
7,48,238620
37,62,238620
20,29,238640
23,29,238640
7,48,238640
37,62,238640
7,48,238660
37,62,238660
23,54,238680
7,48,238680
37,62,238680
23,54,238700
7,48,238700
37,62,238700
7,29,238720
29,48,238720
7,48,238720
37,62,238720
29,37,238740
29,48,238740
20,72,238740
7,29,238760
37,39,238760
