city,year,month,sales,volume,avg_price,listings
Houston,2000,11,3729.0,571270375.0,115200.0,19190.0
Houston,2000,12,3950.0,632500396.0,119300.0,18296.0
Houston,2001,1,2789.0,412051003.0,111900.0,19097.0
Houston,2001,2,3495.0,538463336.0,114400.0,19628.0
Houston,2001,3,4689.0,739260418.0,116300.0,20487.0
Houston,2001,4,4697.0,749626772.0,122300.0,21307.0
Houston,2001,5,5435.0,856531025.0,122500.0,21713.0
Houston,2001,6,5501.0,909778437.0,127500.0,21895.0
Houston,2001,7,5424.0,903061633.0,127500.0,21791.0
Houston,2001,8,5544.0,883998928.0,124200.0,21871.0
Houston,2001,9,4048.0,628710385.0,119700.0,NA
Houston,2001,10,4085.0,618193358.0,117100.0,21988.0
Houston,2001,11,3859.0,592342276.0,120400.0,21196.0
Houston,2001,12,4290.0,709005372.0,128300.0,20029.0
Houston,2002,1,3431.0,510956444.0,119300.0,20898.0
Houston,2002,2,3873.0,611515214.0,124900.0,21140.0
Houston,2002,3,4629.0,774677516.0,127600.0,21594.0
Houston,2002,4,5048.0,847671964.0,128100.0,22543.0
Houston,2002,5,5649.0,955681791.0,130200.0,23439.0
Houston,2002,6,5464.0,958205193.0,133300.0,24637.0
Houston,2002,7,5616.0,966135006.0,132e3,25643.0
Houston,2002,8,5245.0,875626270.0,130900.0,26281.0
Houston,2002,9,4517.0,760325539.0,131100.0,26508.0
Houston,2002,10,4498.0,737965003.0,127100.0,26838.0
Houston,2002,11,3867.0,638104662.0,130400.0,26519.0
Houston,2002,12,4726.0,849532065.0,136600.0,25537.0
Houston,2003,1,3440.0,541782996.0,126800.0,27004.0
Houston,2003,2,3846.0,608855630.0,127900.0,27447.0
Houston,2003,3,4720.0,783543888.0,129400.0,28199.0
Houston,2003,4,4905.0,820501550.0,131900.0,28823.0
Houston,2003,5,5797.0,983538555.0,131700.0,29670.0
Houston,2003,6,5986.0,1056245238.0,138300.0,30818.0
Houston,2003,7,6127.0,1119016580.0,141500.0,31412.0
Houston,2003,8,5950.0,1028829788.0,136900.0,31247.0
Houston,2003,9,5334.0,908966745.0,132600.0,31660.0
Houston,2003,10,5141.0,878362276.0,128400.0,31489.0
Houston,2003,11,4003.0,694419416.0,130100.0,30956.0
Houston,2003,12,5483.0,993712106.0,134800.0,28845.0
Houston,2004,1,3442.0,550559098.0,124500.0,30487.0
Houston,2004,2,4321.0,728216739.0,130500.0,31021.0
Houston,2004,3,5724.0,965503448.0,130500.0,32625.0
Houston,2004,4,5901.0,1041248728.0,134300.0,33720.0
Houston,2004,5,6048.0,1103057472.0,136900.0,34589.0
Houston,2004,6,7033.0,1303781778.0,141400.0,35039.0
Houston,2004,7,6530.0,1154131493.0,135900.0,35565.0
Houston,2004,8,6428.0,1119568769.0,135900.0,35509.0
Houston,2004,9,5537.0,983442963.0,134e3,35499.0
Houston,2004,10,5241.0,898185035.0,131900.0,35390.0
Houston,2004,11,4847.0,844153374.0,131800.0,34338.0
Houston,2004,12,5927.0,1084532175.0,137800.0,32291.0
Houston,2005,1,3605.0,614406790.0,131800.0,33758.0
Houston,2005,2,4555.0,800622824.0,136e3,34426.0
Houston,2005,3,5995.0,1064201491.0,136200.0,35353.0
Houston,2005,4,6176.0,1133186288.0,136700.0,36439.0
Houston,2005,5,7162.0,1329864173.0,142200.0,37109.0
Houston,2005,6,7466.0,1420009610.0,144800.0,37470.0
Houston,2005,7,7190.0,1360003590.0,144300.0,37481.0
Houston,2005,8,7424.0,1386229065.0,143400.0,37099.0
Houston,2005,9,5597.0,1046392311.0,144100.0,35905.0
Houston,2005,10,5837.0,1083277633.0,141500.0,35393.0
Houston,2005,11,5299.0,1007611239.0,144400.0,34296.0
Houston,2005,12,6494.0,1258397591.0,147700.0,32147.0
Houston,2006,1,4122.0,727754470.0,137600.0,33203.0
Houston,2006,2,5313.0,1006142279.0,142600.0,33373.0
Houston,2006,3,7348.0,1393190762.0,142300.0,34364.0
Houston,2006,4,6498.0,1244307093.0,145300.0,34786.0
Houston,2006,5,8040.0,1602621368.0,151200.0,35398.0
Houston,2006,6,8628.0,1795898108.0,155200.0,36281.0
Houston,2006,7,7479.0,1502690226.0,154900.0,37263.0
Houston,2006,8,7811.0,1535797377.0,151400.0,37588.0
Houston,2006,9,6648.0,1299808129.0,149400.0,37683.0
Houston,2006,10,6301.0,1175035976.0,144900.0,37670.0
Houston,2006,11,5953.0,1137231248.0,146800.0,36990.0
Houston,2006,12,6853.0,1395627554.0,152500.0,34941.0
Houston,2007,1,4645.0,829875082.0,141500.0,35809.0
Houston,2007,2,5525.0,1069620954.0,147200.0,36443.0
Houston,2007,3,6775.0,1371736948.0,151500.0,38552.0
Houston,2007,4,6809.0,1374714520.0,149300.0,40486.0
Houston,2007,5,7925.0,1662459290.0,154200.0,41864.0
Houston,2007,6,7947.0,1704841459.0,158900.0,42766.0
Houston,2007,7,7551.0,1559002866.0,154800.0,42919.0
Houston,2007,8,7856.0,1651039958.0,157300.0,43107.0
Houston,2007,9,5581.0,1116470024.0,149900.0,43038.0
Houston,2007,10,5848.0,1143651372.0,146500.0,42332.0
Houston,2007,11,5515.0,1098384062.0,148900.0,41069.0
Houston,2007,12,5691.0,1207940109.0,154700.0,39100.0
Houston,2008,1,4061.0,766263358.0,139500.0,39790.0
Houston,2008,2,5036.0,1013275596.0,151e3,40104.0
Houston,2008,3,5802.0,1174693656.0,151800.0,40896.0
Houston,2008,4,6049.0,1230287377.0,150300.0,41214.0
Houston,2008,5,6781.0,1429360550.0,155800.0,41318.0
Houston,2008,6,6981.0,1560573868.0,160100.0,41474.0
Houston,2008,7,6718.0,1475562246.0,159900.0,41038.0
Houston,2008,8,6251.0,1375038936.0,158900.0,39203.0
Houston,2008,9,4068.0,838147532.0,155300.0,37623.0
Houston,2008,10,4710.0,900418006.0,141900.0,36308.0
Houston,2008,11,3731.0,690511609.0,137500.0,34493.0
Houston,2008,12,4981.0,942586753.0,145200.0,31637.0
Houston,2009,1,3108.0,512465082.0,130900.0,31654.0
Houston,2009,2,3785.0,677290700.0,137800.0,31999.0
Houston,2009,3,4751.0,906519341.0,145500.0,32462.0
Houston,2009,4,4617.0,883272862.0,149e3,31772.0
Houston,2009,5,5227.0,1086192654.0,155800.0,31649.0
Houston,2009,6,5990.0,1302481023.0,163400.0,32247.0
Houston,2009,7,6327.0,1360027881.0,161300.0,32643.0
Houston,2009,8,5512.0,1143676294.0,158900.0,32108.0
Houston,2009,9,5320.0,1068598207.0,155e3,31579.0
Houston,2009,10,5437.0,1055633161.0,147600.0,31378.0
Houston,2009,11,5084.0,989179001.0,150300.0,31384.0
Houston,2009,12,4948.0,1050628808.0,151200.0,29964.0
Houston,2010,1,2856.0,544338012.0,142300.0,31581.0
Houston,2010,2,3684.0,731357757.0,146500.0,32695.0
Houston,2010,3,5389.0,1116539769.0,152300.0,34880.0
Houston,2010,4,5932.0,1191105918.0,151800.0,34555.0
Houston,2010,5,6335.0,1289709166.0,152500.0,36724.0
Houston,2010,6,6117.0,1324315238.0,156800.0,39303.0
Houston,2010,7,4719.0,1028687548.0,157100.0,40409.0
Houston,2010,8,4691.0,994092936.0,156900.0,40154.0
Houston,2010,9,4355.0,915074585.0,153200.0,39159.0
Houston,2010,10,4075.0,824541611.0,148400.0,38114.0
Houston,2010,11,3924.0,842238262.0,150100.0,37031.0
Houston,2010,12,4730.0,1028424811.0,157500.0,34971.0
Houston,2011,1,3119.0,601936109.0,136500.0,35263.0
Houston,2011,2,3627.0,754302095.0,150900.0,35521.0
Houston,2011,3,5077.0,1070346087.0,148500.0,36556.0
Houston,2011,4,5162.0,1030866672.0,148800.0,37134.0
Houston,2011,5,5470.0,1173109967.0,154400.0,37182.0
Houston,2011,6,6158.0,1375914670.0,159800.0,36929.0
Houston,2011,7,5485.0,1199947148.0,158500.0,35841.0
Houston,2011,8,6028.0,1277659324.0,157600.0,34388.0
Houston,2011,9,5061.0,1048997852.0,154700.0,33502.0
Houston,2011,10,4433.0,901577534.0,150700.0,32431.0
Houston,2011,11,4273.0,882601259.0,153800.0,31055.0
Houston,2011,12,4961.0,1076039647.0,160100.0,28741.0
Houston,2012,1,3336.0,635855547.0,137800.0,28634.0
Houston,2012,2,4198.0,834998423.0,149200.0,28583.0
Houston,2012,3,5389.0,1200579097.0,161700.0,28548.0
Houston,2012,4,5629.0,1235085496.0,161100.0,29111.0
Houston,2012,5,6743.0,1565958406.0,168e3,28819.0
Houston,2012,6,6990.0,1620900791.0,170700.0,28834.0
Houston,2012,7,6842.0,1541655520.0,169300.0,28514.0
Houston,2012,8,7112.0,1566297243.0,163900.0,27090.0
Houston,2012,9,5479.0,1186230552.0,163300.0,26019.0
Houston,2012,10,5866.0,1280422125.0,162100.0,24828.0
Houston,2012,11,5449.0,1231393037.0,166700.0,23592.0
Houston,2012,12,5610.0,1335407998.0,171e3,21632.0
Houston,2013,1,4273.0,852045057.0,149500.0,21364.0
Houston,2013,2,4886.0,1060985674.0,161900.0,21293.0
Houston,2013,3,6382.0,1479273481.0,172300.0,20909.0
Houston,2013,4,7116.0,1770746764.0,182400.0,20607.0
Houston,2013,5,8439.0,2121508529.0,186100.0,20526.0
Houston,2013,6,7935.0,2073909387.0,191600.0,21008.0
Houston,2013,7,8468.0,2168720825.0,187800.0,21497.0
Houston,2013,8,8155.0,2083377894.0,186700.0,21366.0
Houston,2013,9,6706.0,1638923780.0,180200.0,21207.0
Houston,2013,10,6551.0,1544551772.0,176e3,20508.0
Houston,2013,11,5557.0,1356418081.0,181400.0,19331.0
Houston,2013,12,6380.0,1658872245.0,187500.0,17857.0
Houston,2014,1,4418.0,1048623186.0,175600.0,17882.0
Houston,2014,2,5311.0,1299312313.0,182e3,17623.0
Houston,2014,3,6609.0,1699304949.0,191200.0,17857.0
Houston,2014,4,7073.0,1878943009.0,194400.0,18029.0
Houston,2014,5,7877.0,2154791886.0,199300.0,18883.0
Houston,2014,6,8391.0,2342443127.0,211200.0,19725.0
Houston,2014,7,8391.0,2278932511.0,199700.0,20214.0
Houston,2014,8,8167.0,2195184825.0,202400.0,20007.0
Houston,2014,9,7154.0,1890290143.0,195800.0,19566.0
Houston,2014,10,7235.0,1862033446.0,191200.0,18976.0
Houston,2014,11,5661.0,1510435168.0,195200.0,18240.0
Houston,2014,12,7125.0,1982236986.0,209100.0,17228.0
Houston,2015,1,4494.0,1155508809.0,189300.0,18649.0
Houston,2015,2,5032.0,1286375234.0,196500.0,18811.0
Houston,2015,3,6773.0,1839472566.0,205700.0,19286.0
Houston,2015,4,7059.0,1942499557.0,207700.0,20099.0
Houston,2015,5,7357.0,2097957518.0,220100.0,21101.0
Houston,2015,6,8449.0,2490238594.0,222400.0,22311.0
Houston,2015,7,8945.0,2568156780.0,217600.0,23875.0
Irving,2000,1,69.0,8366542.0,95e3,291.0
Irving,2000,2,84.0,9262770.0,90800.0,296.0
Irving,2000,3,97.0,12145882.0,97200.0,290.0
Irving,2000,4,113.0,13050938.0,96e3,308.0
Irving,2000,5,121.0,14780301.0,98300.0,283.0
Irving,2000,6,126.0,15372612.0,1e5,287.0
Irving,2000,7,87.0,11584342.0,99e3,319.0
Irving,2000,8,119.0,16098214.0,98600.0,310.0
Irving,2000,9,90.0,11207186.0,99400.0,311.0
Irving,2000,10,105.0,13988673.0,97700.0,321.0
Irving,2000,11,94.0,11618648.0,101e3,311.0
Irving,2000,12,79.0,9502970.0,103700.0,300.0
Irving,2001,1,91.0,12383611.0,99700.0,318.0
Irving,2001,2,83.0,11605842.0,102500.0,332.0
Irving,2001,3,118.0,19800452.0,121e3,306.0
Irving,2001,4,118.0,14233510.0,104e3,335.0
Irving,2001,5,141.0,17234549.0,108e3,356.0
Irving,2001,6,135.0,18912975.0,11e4,395.0
Irving,2001,7,108.0,14456022.0,107300.0,398.0
Irving,2001,8,117.0,15899408.0,108900.0,411.0
Irving,2001,9,100.0,15648345.0,110800.0,402.0
Irving,2001,10,109.0,15379042.0,106400.0,404.0
Irving,2001,11,91.0,12421624.0,109100.0,376.0
Irving,2001,12,103.0,13793897.0,103300.0,364.0
Irving,2002,1,77.0,9975399.0,107100.0,382.0
Irving,2002,2,81.0,10816607.0,11e4,430.0
Irving,2002,3,104.0,13567458.0,109300.0,426.0
Irving,2002,4,111.0,15970050.0,112400.0,427.0
Irving,2002,5,128.0,16672050.0,109200.0,468.0
Irving,2002,6,100.0,16375285.0,12e4,479.0
Irving,2002,7,137.0,18935265.0,113400.0,510.0
Irving,2002,8,104.0,13543127.0,113900.0,498.0
Irving,2002,9,105.0,15014765.0,110300.0,512.0
Irving,2002,10,86.0,12258161.0,111900.0,516.0
Irving,2002,11,73.0,10538784.0,116700.0,525.0
Irving,2002,12,92.0,12015504.0,108200.0,493.0
Irving,2003,1,68.0,9367563.0,108e3,559.0
Irving,2003,2,74.0,10938372.0,119100.0,581.0
Irving,2003,3,96.0,16255985.0,117e3,588.0
Irving,2003,4,126.0,19603480.0,12e4,596.0
Irving,2003,5,114.0,17525153.0,12e4,597.0
Irving,2003,6,112.0,17383879.0,121e3,635.0
Irving,2003,7,117.0,16894893.0,121500.0,666.0
Irving,2003,8,114.0,17981773.0,119400.0,700.0
Irving,2003,9,106.0,15831098.0,113800.0,676.0
Irving,2003,10,117.0,16923609.0,115700.0,629.0
Irving,2003,11,95.0,14006259.0,117500.0,635.0
Irving,2003,12,79.0,13399325.0,126e3,628.0
Irving,2004,1,76.0,11308288.0,115e3,646.0
Irving,2004,2,82.0,14244179.0,128e3,678.0
Irving,2004,3,125.0,20392909.0,119700.0,700.0
Irving,2004,4,127.0,20460031.0,118500.0,740.0
Irving,2004,5,121.0,17784461.0,117900.0,771.0
Irving,2004,6,114.0,16395234.0,119200.0,811.0
Irving,2004,7,134.0,21864720.0,123200.0,817.0
Irving,2004,8,125.0,19057154.0,116100.0,784.0
Irving,2004,9,120.0,19012278.0,121700.0,796.0
Irving,2004,10,102.0,15828048.0,121200.0,773.0
Irving,2004,11,107.0,16316544.0,119600.0,725.0
Irving,2004,12,127.0,22882673.0,118800.0,694.0
Irving,2005,1,77.0,11605820.0,115900.0,741.0
Irving,2005,2,99.0,17750004.0,112800.0,740.0
Irving,2005,3,124.0,23604740.0,121100.0,780.0
Irving,2005,4,122.0,19481136.0,118300.0,792.0
Irving,2005,5,142.0,23544356.0,124100.0,827.0
Irving,2005,6,161.0,25785552.0,119700.0,833.0
Irving,2005,7,145.0,25702662.0,123600.0,833.0
Irving,2005,8,142.0,23403652.0,124800.0,NA
Irving,2005,9,124.0,22124324.0,119400.0,805.0
Irving,2005,10,112.0,21729424.0,131e3,830.0
Irving,2005,11,115.0,18198584.0,119700.0,788.0
Irving,2005,12,121.0,18698848.0,122600.0,693.0
Irving,2006,1,86.0,14936311.0,122900.0,722.0
Irving,2006,2,106.0,21669713.0,132600.0,711.0
Irving,2006,3,148.0,25335014.0,116900.0,785.0
Irving,2006,4,129.0,20530545.0,115900.0,867.0
Irving,2006,5,135.0,27021855.0,134200.0,903.0
Irving,2006,6,169.0,28843828.0,121200.0,877.0
Irving,2006,7,146.0,28756226.0,131700.0,914.0
Irving,2006,8,144.0,25473708.0,125400.0,877.0
Irving,2006,9,126.0,22322089.0,12e4,863.0
Irving,2006,10,131.0,21751872.0,126300.0,855.0
Irving,2006,11,122.0,20522988.0,125e3,835.0
Irving,2006,12,132.0,24371490.0,136800.0,813.0
Irving,2007,1,100.0,15973018.0,13e4,849.0
Irving,2007,2,138.0,23703750.0,135600.0,862.0
Irving,2007,3,168.0,29493918.0,132500.0,915.0
Irving,2007,4,146.0,27255778.0,135800.0,971.0
Irving,2007,5,170.0,30905020.0,132300.0,974.0
Irving,2007,6,166.0,31177830.0,145900.0,1006.0
Irving,2007,7,169.0,34836077.0,155800.0,1034.0
Irving,2007,8,172.0,33212753.0,151100.0,1090.0
Irving,2007,9,121.0,22268829.0,143e3,1056.0
Irving,2007,10,120.0,22655123.0,147300.0,1040.0
Irving,2007,11,121.0,21290367.0,137500.0,975.0
Irving,2007,12,106.0,21708272.0,193300.0,895.0
Irving,2008,1,113.0,19403843.0,136200.0,940.0
Irving,2008,2,110.0,21529684.0,133300.0,954.0
Irving,2008,3,126.0,24991196.0,16e4,974.0
Irving,2008,4,164.0,29993087.0,166200.0,976.0
Irving,2008,5,173.0,33359195.0,154200.0,924.0
Irving,2008,6,146.0,25075168.0,136e3,885.0
Irving,2008,7,160.0,30090695.0,156200.0,884.0
Irving,2008,8,160.0,34117717.0,153300.0,871.0
Irving,2008,9,125.0,22044975.0,132700.0,825.0
Irving,2008,10,120.0,21920541.0,152e3,815.0
Irving,2008,11,76.0,12268556.0,13e4,790.0
Irving,2008,12,91.0,15623114.0,137300.0,740.0
Irving,2009,1,63.0,11127405.0,135e3,781.0
Irving,2009,2,91.0,15011687.0,122e3,774.0
Irving,2009,3,97.0,16479082.0,145600.0,795.0
Irving,2009,4,118.0,22178827.0,134500.0,812.0
Irving,2009,5,115.0,20132044.0,139100.0,841.0
Irving,2009,6,136.0,27342886.0,138e3,776.0
Irving,2009,7,134.0,25167918.0,162200.0,794.0
Irving,2009,8,96.0,16756590.0,138600.0,798.0
Irving,2009,9,118.0,18666230.0,124300.0,766.0
Irving,2009,10,138.0,22730982.0,127700.0,759.0
Irving,2009,11,115.0,19592985.0,141100.0,761.0
Irving,2009,12,111.0,22475838.0,135500.0,714.0
Irving,2010,1,74.0,14038362.0,14e4,764.0
Irving,2010,2,92.0,15470570.0,118300.0,768.0
Irving,2010,3,124.0,20187309.0,121800.0,822.0
Irving,2010,4,170.0,36748585.0,17e4,810.0
Irving,2010,5,158.0,35178766.0,16e4,896.0
Irving,2010,6,120.0,21273770.0,136500.0,937.0
Irving,2010,7,90.0,17473308.0,156e3,966.0
Irving,2010,8,94.0,17645252.0,127500.0,966.0
Irving,2010,9,93.0,18778795.0,17e4,898.0
Irving,2010,10,102.0,19491806.0,134e3,867.0
Irving,2010,11,78.0,15230291.0,12e4,839.0
Irving,2010,12,92.0,18546287.0,145e3,756.0
Irving,2011,1,67.0,10375416.0,118300.0,763.0
Irving,2011,2,78.0,15388610.0,145e3,772.0
Irving,2011,3,110.0,16853382.0,106700.0,765.0
Irving,2011,4,120.0,22922064.0,143300.0,770.0
Irving,2011,5,121.0,24429962.0,142e3,768.0
Irving,2011,6,132.0,23020488.0,128600.0,766.0
Irving,2011,7,114.0,22614060.0,142500.0,725.0
Irving,2011,8,126.0,21759738.0,122900.0,668.0
Irving,2011,9,104.0,18119872.0,135e3,635.0
Irving,2011,10,97.0,16152788.0,137e3,601.0
Irving,2011,11,99.0,18085390.0,135500.0,557.0
Irving,2011,12,96.0,19030487.0,16e4,476.0
Irving,2012,1,95.0,18250222.0,152500.0,472.0
Irving,2012,2,88.0,14764492.0,13e4,495.0
Irving,2012,3,117.0,26270581.0,186e3,532.0
Irving,2012,4,135.0,21201232.0,115e3,524.0
Irving,2012,5,124.0,28349025.0,17e4,540.0
Irving,2012,6,130.0,24737210.0,165700.0,582.0
Irving,2012,7,139.0,27695215.0,135800.0,548.0
Irving,2012,8,168.0,32285116.0,168e3,548.0
Irving,2012,9,127.0,24388527.0,156200.0,520.0
Irving,2012,10,114.0,23382786.0,153300.0,473.0
Irving,2012,11,105.0,18684270.0,136700.0,431.0
Irving,2012,12,113.0,24195373.0,17e4,389.0
Irving,2013,1,97.0,20588782.0,158300.0,383.0
Irving,2013,2,102.0,20249376.0,168e3,381.0
Irving,2013,3,135.0,27713826.0,194e3,354.0
Irving,2013,4,135.0,28027323.0,169e3,373.0
Irving,2013,5,169.0,43406039.0,213100.0,368.0
Irving,2013,6,175.0,42247008.0,213500.0,378.0
Irving,2013,7,191.0,44243272.0,202400.0,404.0
Irving,2013,8,205.0,48194967.0,206700.0,426.0
Irving,2013,9,129.0,30123780.0,19e4,414.0
Irving,2013,10,142.0,27824620.0,157500.0,426.0
Irving,2013,11,108.0,21549806.0,152700.0,410.0
Irving,2013,12,123.0,27064554.0,173800.0,356.0
Irving,2014,1,90.0,17212893.0,145700.0,342.0
Irving,2014,2,112.0,26301489.0,170800.0,339.0
Irving,2014,3,142.0,28982140.0,16e4,316.0
Irving,2014,4,167.0,37671111.0,183800.0,324.0
Irving,2014,5,173.0,42727748.0,207600.0,368.0
Irving,2014,6,178.0,44774136.0,193300.0,375.0
Irving,2014,7,151.0,36648540.0,218800.0,388.0
Irving,2014,8,191.0,46304161.0,199200.0,366.0
Irving,2014,9,145.0,36411820.0,229500.0,351.0
Irving,2014,10,129.0,33161312.0,206800.0,346.0
Irving,2014,11,118.0,26056968.0,168e3,319.0
Irving,2014,12,161.0,45640196.0,256500.0,270.0
Irving,2015,1,82.0,20208733.0,157800.0,278.0
Irving,2015,2,123.0,33088681.0,220500.0,271.0
Irving,2015,3,141.0,32245749.0,181200.0,275.0
Irving,2015,4,158.0,41530256.0,223100.0,316.0
Irving,2015,5,166.0,41729047.0,219400.0,333.0
Irving,2015,6,194.0,46433702.0,193300.0,325.0
Irving,2015,7,196.0,50898246.0,225e3,379.0
Kerrville,2000,1,NA,NA,NA,NA
Kerrville,2000,2,NA,NA,NA,NA
Kerrville,2000,3,NA,NA,NA,NA
Kerrville,2000,4,NA,NA,NA,NA
Kerrville,2000,5,NA,NA,NA,NA
Kerrville,2000,6,NA,NA,NA,NA
Kerrville,2000,7,NA,NA,NA,NA
Kerrville,2000,8,NA,NA,NA,NA
Kerrville,2000,9,NA,NA,NA,NA
Kerrville,2000,10,NA,NA,NA,NA
Kerrville,2000,11,NA,NA,NA,NA
Kerrville,2000,12,NA,NA,NA,NA
Kerrville,2001,1,NA,NA,NA,NA
Kerrville,2001,2,NA,NA,NA,NA
Kerrville,2001,3,NA,NA,NA,NA
Kerrville,2001,4,NA,NA,NA,NA
Kerrville,2001,5,NA,NA,NA,NA
Kerrville,2001,6,NA,NA,NA,NA
Kerrville,2001,7,NA,NA,NA,NA
Kerrville,2001,8,NA,NA,NA,NA
Kerrville,2001,9,NA,NA,NA,NA
Kerrville,2001,10,NA,NA,NA,NA
Kerrville,2001,11,NA,NA,NA,NA
Kerrville,2001,12,NA,NA,NA,NA
Kerrville,2002,1,NA,NA,NA,NA
Kerrville,2002,2,NA,NA,NA,NA
Kerrville,2002,3,NA,NA,NA,NA
Kerrville,2002,4,NA,NA,NA,NA
Kerrville,2002,5,NA,NA,NA,NA
Kerrville,2002,6,NA,NA,NA,NA
Kerrville,2002,7,NA,NA,NA,NA
Kerrville,2002,8,NA,NA,NA,NA
Kerrville,2002,9,NA,NA,NA,NA
Kerrville,2002,10,NA,NA,NA,NA
Kerrville,2002,11,NA,NA,NA,NA
Kerrville,2002,12,NA,NA,NA,NA
Kerrville,2003,1,NA,NA,NA,NA
Kerrville,2003,2,NA,NA,NA,NA
Kerrville,2003,3,NA,NA,NA,NA
Kerrville,2003,4,NA,NA,NA,NA
Kerrville,2003,5,NA,NA,NA,NA
Kerrville,2003,6,NA,NA,NA,NA
Kerrville,2003,7,NA,NA,NA,NA
Kerrville,2003,8,NA,NA,NA,NA
Kerrville,2003,9,NA,NA,NA,NA
Kerrville,2003,10,NA,NA,NA,NA
Kerrville,2003,11,NA,NA,NA,NA
Kerrville,2003,12,NA,NA,NA,NA
Kerrville,2004,1,NA,NA,NA,NA
Kerrville,2004,2,NA,NA,NA,NA
Kerrville,2004,3,NA,NA,NA,NA
Kerrville,2004,4,NA,NA,NA,NA
Kerrville,2004,5,NA,NA,NA,NA
Kerrville,2004,6,NA,NA,NA,NA
Kerrville,2004,7,NA,NA,NA,NA
Kerrville,2004,8,NA,NA,NA,NA
Kerrville,2004,9,NA,NA,NA,NA
Kerrville,2004,10,NA,NA,NA,NA
Kerrville,2004,11,NA,NA,NA,NA
Kerrville,2004,12,NA,NA,NA,NA
Kerrville,2005,1,NA,NA,NA,NA
Kerrville,2005,2,NA,NA,NA,NA
Kerrville,2005,3,NA,NA,NA,NA
Kerrville,2005,4,NA,NA,NA,NA
Kerrville,2005,5,NA,NA,NA,NA
Kerrville,2005,6,NA,NA,NA,NA
Kerrville,2005,7,NA,NA,NA,NA
Kerrville,2005,8,NA,NA,NA,NA
Kerrville,2005,9,NA,NA,NA,NA
Kerrville,2005,10,NA,NA,NA,NA
Kerrville,2005,11,NA,NA,NA,NA
Kerrville,2005,12,NA,NA,NA,NA
Kerrville,2006,1,NA,NA,NA,NA
Kerrville,2006,2,NA,NA,NA,NA
Kerrville,2006,3,NA,NA,NA,NA
Kerrville,2006,4,NA,NA,NA,NA
Kerrville,2006,5,NA,NA,NA,NA
Kerrville,2006,6,NA,NA,NA,NA
Kerrville,2006,7,NA,NA,NA,NA
Kerrville,2006,8,NA,NA,NA,NA
Kerrville,2006,9,NA,NA,NA,NA
Kerrville,2006,10,NA,NA,NA,NA
Kerrville,2006,11,NA,NA,NA,NA
Kerrville,2006,12,NA,NA,NA,NA
Kerrville,2007,1,NA,NA,NA,NA
Kerrville,2007,2,NA,NA,NA,NA
Kerrville,2007,3,NA,NA,NA,NA
Kerrville,2007,4,NA,NA,NA,NA
Kerrville,2007,5,NA,NA,NA,NA
Kerrville,2007,6,NA,NA,NA,NA
Kerrville,2007,7,NA,NA,NA,NA
Kerrville,2007,8,NA,NA,NA,NA
Kerrville,2007,9,NA,NA,NA,NA
Kerrville,2007,10,NA,NA,NA,NA
Kerrville,2007,11,NA,NA,NA,NA
Kerrville,2007,12,NA,NA,NA,NA
Kerrville,2008,1,NA,NA,NA,NA
Kerrville,2008,2,NA,NA,NA,NA
Kerrville,2008,3,NA,NA,NA,NA
Kerrville,2008,4,NA,NA,NA,NA
Kerrville,2008,5,NA,NA,NA,NA
Kerrville,2008,6,NA,NA,NA,NA
Kerrville,2008,7,NA,NA,NA,NA
Kerrville,2008,8,NA,NA,NA,NA
Kerrville,2008,9,37.0,9495e3,176700.0,708.0
Kerrville,2008,10,33.0,858e4,206200.0,562.0
Kerrville,2008,11,26.0,4955e3,154300.0,549.0
Kerrville,2008,12,21.0,3395e3,156700.0,507.0
Kerrville,2009,1,24.0,4225e3,14e4,NA
Kerrville,2009,2,19.0,445e4,17e4,568.0
Kerrville,2009,3,37.0,767e4,157500.0,618.0
Kerrville,2009,4,29.0,4497301.0,147500.0,650.0
Kerrville,2009,5,31.0,5216600.0,162e3,650.0
Kerrville,2009,6,46.0,9321602.0,173300.0,700.0
Kerrville,2009,7,42.0,10416414.0,186700.0,700.0
Kerrville,2009,8,48.0,9193912.0,165500.0,700.0
Kerrville,2009,9,40.0,7246436.0,15e4,700.0
Kerrville,2009,10,41.0,7884136.0,143300.0,700.0
Kerrville,2009,11,28.0,5179350.0,16e4,738.0
Kerrville,2009,12,33.0,5566950.0,134e3,681.0
Kerrville,2010,1,25.0,5254e3,174e3,660.0
Kerrville,2010,2,22.0,3998e3,166700.0,578.0
Kerrville,2010,3,34.0,6911750.0,15e4,732.0
Kerrville,2010,4,34.0,5469475.0,145e3,750.0
Kerrville,2010,5,41.0,8369e3,168300.0,770.0
Kerrville,2010,6,30.0,4949160.0,151400.0,795.0
Kerrville,2010,7,36.0,10137400.0,173300.0,821.0
Kerrville,2010,8,41.0,8191350.0,192500.0,828.0
Kerrville,2010,9,41.0,7959950.0,19e4,773.0
Kerrville,2010,10,38.0,6686225.0,144e3,761.0
Kerrville,2010,11,38.0,7745200.0,17e4,760.0
Kerrville,2010,12,34.0,6366150.0,155e3,760.0
Kerrville,2011,1,31.0,7106849.0,17e4,777.0
Kerrville,2011,2,22.0,3702515.0,14e4,788.0
Kerrville,2011,3,27.0,4653865.0,134e3,842.0
Kerrville,2011,4,35.0,5619150.0,143300.0,856.0
Kerrville,2011,5,39.0,6601983.0,155e3,875.0
Kerrville,2011,6,40.0,8930300.0,184e3,884.0
