country,long,lat,group
HN,-86.48081055,15.80107422,58
HN,-86.35664062,15.78320313,58
HN,-86.18120117,15.88515625,58
HN,-86.06855469,15.90566406,58
HN,-85.9362793,15.95341797,58
HN,-85.95390625,16.00224609,58
HN,-85.98564453,16.02416992,58
HN,-85.78398438,16.00283203,58
HN,-86.41992187,16.37836914,59
HN,-86.58027344,16.30024414,59
HN,-86.63041992,16.30175781,59
HN,-86.55693359,16.36210937,59
HN,-86.43828125,16.41386719,59
HN,-86.3378418,16.43920898,59
HN,-86.25551758,16.42822266,59
HN,-86.41992187,16.37836914,59
HN,-85.87094727,16.46152344,60
HN,-85.9472168,16.40361328,60
HN,-85.96098633,16.4296875,60
HN,-85.92421875,16.48330078,60
HN,-85.87822266,16.51396484,60
HN,-85.83378906,16.51088867,60
HN,-85.84443359,16.48774414,60
HN,-85.87094727,16.46152344,60
HT,-71.95429687,19.72167969,61
HT,-71.8347168,19.69672852,61
HT,-71.77924805,19.71816406,61
HT,-71.75742187,19.68818359,61
HT,-71.71147461,19.48657227,61
HT,-71.70693359,19.42197266,61
HT,-71.75317383,19.32446289,61
HT,-71.74648437,19.28583984,61
HT,-71.6472168,19.19594727,61
HT,-71.6453125,19.16352539,61
HT,-71.65703125,19.13076172,61
HT,-71.74204102,19.04550781,61
HT,-71.80712891,18.98701172,61
HT,-71.78637695,18.92001953,61
HT,-71.73364258,18.85639648,61
HT,-71.72705078,18.80322266,61
HT,-71.74321289,18.73291016,61
HT,-71.82421875,18.64550781,61
HT,-71.86650391,18.61416016,61
HT,-71.98686523,18.61035156,61
HT,-72.00039062,18.59790039,61
HT,-71.94038086,18.51259766,61
HT,-71.87255859,18.41621094,61
HT,-71.76191406,18.34130859,61
HT,-71.73725586,18.27080078,61
HT,-71.76376953,18.20395508,61
HT,-71.76831055,18.03916016,61
HT,-71.85292969,18.11914063,61
HT,-71.94609375,18.18608398,61
HT,-72.00205078,18.21201172,61
HT,-72.05986328,18.22856445,61
HT,-72.50356445,18.21992188,61
HT,-72.55322266,18.20839844,61
HT,-72.59189453,18.18691406,61
HT,-72.63330078,18.1762207,61
HT,-72.75527344,18.15615234,61
HT,-72.87666016,18.15175781,61
HT,-73.16005859,18.20561523,61
HT,-73.27226562,18.23354492,61
HT,-73.38515625,18.25117187,61
HT,-73.51484375,18.24536133,61
HT,-73.64404297,18.22905273,61
HT,-73.74731445,18.19023438,61
HT,-73.82470703,18.12177734,61
HT,-73.83916016,18.05820313,61
HT,-73.88496094,18.04189453,61
HT,-73.98945312,18.14316406,61
HT,-74.08540039,18.21513672,61
HT,-74.19462891,18.26918945,61
HT,-74.41904297,18.34619141,61
HT,-74.45996094,18.39306641,61
HT,-74.478125,18.45,61
HT,-74.3875,18.62470703,61
HT,-74.28447266,18.65668945,61
HT,-74.22773437,18.66269531,61
HT,-74.1003418,18.64111328,61
HT,-73.97597656,18.60141602,61
HT,-73.8625,18.57543945,61
HT,-73.68701172,18.56533203,61
HT,-73.59160156,18.52236328,61
HT,-72.91728516,18.45571289,61
HT,-72.78935547,18.43481445,61
HT,-72.73945312,18.44213867,61
HT,-72.69599609,18.46821289,61
HT,-72.65976563,18.51533203,61
HT,-72.61806641,18.55078125,61
HT,-72.41811523,18.55869141,61
HT,-72.37607422,18.57446289,61
HT,-72.34672852,18.62373047,61
HT,-72.34765625,18.67495117,61
HT,-72.46523438,18.74355469,61
HT,-72.64912109,18.89414062,61
HT,-72.81108398,19.07158203,61
HT,-72.74121094,19.13134766,61
HT,-72.76796875,19.240625,61
HT,-72.74179687,19.3418457,61
HT,-72.70322266,19.44106445,61
HT,-72.86342773,19.52607422,61
HT,-73.05273437,19.61074219,61
HT,-73.31552734,19.63730469,61
HT,-73.39633789,19.65869141,61
HT,-73.43837891,19.72211914,61
HT,-73.40053711,19.80742188,61
HT,-73.31533203,19.85458984,61
HT,-73.21777344,19.88369141,61
HT,-73.11777344,19.90380859,61
HT,-72.87651367,19.92807617,61
HT,-72.63701172,19.90087891,61
HT,-72.42993164,19.81328125,61
HT,-72.21982422,19.74462891,61
HT,-71.95429687,19.72167969,61
HT,-72.80458984,18.77768555,62
HT,-72.8222168,18.70712891,62
HT,-73.07797852,18.79091797,62
HT,-73.28525391,18.89672852,62
HT,-73.27641602,18.95405273,62
HT,-73.17060547,18.96728516,62
HT,-73.06914062,18.93203125,62
HT,-72.91923828,18.86147461,62
HT,-72.80458984,18.77768555,62
HT,-72.6640625,20.0375,63
HT,-72.62348633,20.01416016,63
HT,-72.63886719,19.98583984,63
HT,-72.73979492,20.00341797,63
HT,-72.84423828,20.03544922,63
HT,-72.87841797,20.02744141,63
HT,-72.89931641,20.03144531,63
HT,-72.96035156,20.06225586,63
HT,-72.90673828,20.08583984,63
HT,-72.85146484,20.09365234,63
HT,-72.79101562,20.09189453,63
HT,-72.6640625,20.0375,63
JM,-77.26147461,18.45742187,64
JM,-77.13955078,18.42148437,64
JM,-77.01376953,18.40292969,64
JM,-76.959375,18.40185547,64
JM,-76.90820312,18.39042969,64
JM,-76.79326172,18.30429687,64
JM,-76.70073242,18.25717773,64
JM,-76.34985352,18.15185547,64
JM,-76.23276367,17.9703125,64
JM,-76.21079102,17.91352539,64
JM,-76.30146484,17.87983398,64
JM,-76.41552734,17.86821289,64
JM,-76.52460937,17.86621094,64
JM,-76.62539062,17.90097656,64
JM,-76.66938477,17.92763672,64
JM,-76.77431641,17.94042969,64
JM,-76.74829102,17.96489258,64
JM,-76.79482422,17.97631836,64
JM,-76.85322266,17.97373047,64
JM,-76.89624023,17.90410156,64
JM,-76.94414062,17.8487793,64
JM,-77.0359375,17.85410156,64
JM,-77.07128906,17.90126953,64
JM,-77.11948242,17.88007812,64
JM,-77.15839844,17.84506836,64
JM,-77.20498047,17.71494141,64
JM,-77.27988281,17.77954102,64
JM,-77.36142578,17.83369141,64
JM,-77.46386719,17.85605469,64
JM,-77.67075195,17.8597168,64
JM,-77.76816406,17.87739258,64
JM,-77.84941406,17.9875,64
JM,-77.88129883,18.01904297,64
JM,-77.96298828,18.04755859,64
JM,-78.04448242,18.17382813,64
JM,-78.07363281,18.19116211,64
JM,-78.2940918,18.21806641,64
JM,-78.33950195,18.28720703,64
JM,-78.32597656,18.34975586,64
JM,-78.25244141,18.42626953,64
JM,-78.21669922,18.4480957,64
JM,-78.09453125,18.44482422,64
JM,-77.97817383,18.46782227,64
JM,-77.92685547,18.50068359,64
JM,-77.8734375,18.5222168,64
JM,-77.45161133,18.46704102,64
JM,-77.35424805,18.46645508,64
JM,-77.26147461,18.45742187,64
KN,-62.63066406,17.23999023,65
KN,-62.65649414,17.22441406,65
KN,-62.70200195,17.28603516,65
KN,-62.77553711,17.30283203,65
KN,-62.83891602,17.33925781,65
KN,-62.84047852,17.34707031,65
KN,-62.8394043,17.36533203,65
KN,-62.82705078,17.38642578,65
KN,-62.79462891,17.40258789,65
KN,-62.7137207,17.35327148,65
KN,-62.67578125,17.29091797,65
KN,-62.64052734,17.26230469,65
KN,-62.63066406,17.23999023,65
KN,-62.53222656,17.121875,66
KN,-62.58242187,17.10058594,66
KN,-62.62490234,17.12958984,66
KN,-62.6152832,17.19912109,66
KN,-62.57470703,17.20102539,66
KN,-62.53417969,17.17011719,66
KN,-62.53222656,17.121875,66
KY,-81.36953125,19.34887695,67
KY,-81.33725586,19.32949219,67
KY,-81.29648438,19.34135742,67
KY,-81.28481445,19.36254883,67
KY,-81.13046875,19.34677734,67
KY,-81.10712891,19.30517578,67
KY,-81.22460937,19.30410156,67
KY,-81.27729492,19.27739258,67
KY,-81.30371094,19.271875,67
KY,-81.40478516,19.27841797,67
KY,-81.4190918,19.37475586,67
KY,-81.39101562,19.38491211,67
KY,-81.36953125,19.34887695,67
KY,-79.82338867,19.71191406,68
KY,-79.87006836,19.69667969,68
KY,-79.90620117,19.70253906,68
KY,-79.82421875,19.7440918,68
KY,-79.803125,19.75810547,68
KY,-79.78515625,19.765625,68
KY,-79.76635742,19.76572266,68
KY,-79.74228516,19.75712891,68
KY,-79.74228516,19.75087891,68
KY,-79.82338867,19.71191406,68
KY,-79.97900391,19.70820313,69
KY,-79.98876953,19.70253906,69
KY,-80.02075195,19.70683594,69
KY,-80.09418945,19.66591797,69
KY,-80.12587891,19.66835937,69
KY,-80.11611328,19.68266602,69
KY,-80.10092773,19.69609375,69
KY,-80.08364258,19.70610352,69
KY,-80.06757813,19.70996094,69
KY,-80.01621094,19.71826172,69
KY,-79.9918457,19.71928711,69
KY,-79.97509766,19.70996094,69
KY,-79.97900391,19.70820313,69
LC,-60.89521484,13.82197266,70
LC,-60.95141602,13.71757813,70
LC,-61.06064453,13.78310547,70
LC,-61.07314453,13.86557617,70
LC,-61.06357422,13.91557617,70
LC,-60.99667969,14.0109375,70
LC,-60.94458008,14.07285156,70
LC,-60.90810547,14.09335937,70
LC,-60.88676758,14.01113281,70
LC,-60.89521484,13.82197266,70
MF,-63.01118164,18.06894531,71
MF,-63.12304687,18.06894531,71
MF,-63.11499023,18.09072266,71
MF,-63.06308594,18.11533203,71
MF,-63.02480469,18.11308594,71
MF,-63.00942383,18.10429688,71
MF,-63.01118164,18.06894531,71
MS,-62.1484375,16.74033203,72
MS,-62.15424805,16.68120117,72
MS,-62.22163086,16.69951172,72
MS,-62.22304687,16.7515625,72
MS,-62.19135742,16.80439453,72
MS,-62.17578125,16.80957031,72
MS,-62.1484375,16.74033203,72
MX,-112.93896484,31.91625977,73
MX,-112.46474609,31.76826172,73
MX,-111.99047852,31.62021484,73
MX,-111.51621094,31.47226563,73
MX,-111.04199219,31.32421875,73
MX,-110.68852539,31.32485352,73
MX,-110.33510742,31.32553711,73
MX,-109.98164062,31.32617187,73
MX,-109.62822266,31.32680664,73
MX,-109.27475586,31.32744141,73
MX,-108.92133789,31.328125,73
MX,-108.56787109,31.32880859,73
MX,-108.21445312,31.32944336,73
MX,-108.21381836,31.44189453,73
MX,-108.21318359,31.55439453,73
MX,-108.2125,31.6668457,73
MX,-108.21181641,31.7793457,73
MX,-107.99204102,31.77817383,73
MX,-107.7722168,31.77705078,73
MX,-107.55234375,31.77587891,73
MX,-107.33251953,31.77475586,73
MX,-107.11269531,31.77363281,73
MX,-106.89287109,31.77246094,73
MX,-106.67304687,31.77133789,73
MX,-106.45322266,31.77016602,73
MX,-106.44541016,31.7684082,73
MX,-106.43603516,31.76445313,73
MX,-106.34697266,31.67900391,73
MX,-106.25571289,31.54467773,73
MX,-106.14804687,31.45092773,73
MX,-106.02407227,31.39775391,73
MX,-105.81269531,31.24101563,73
MX,-105.51401367,30.98076172,73
MX,-105.27583008,30.80727539,73
MX,-105.09814453,30.72055664,73
MX,-104.97880859,30.64594727,73
MX,-104.91787109,30.58334961,73
MX,-104.83588867,30.44765625,73
MX,-104.68134766,30.134375,73
MX,-104.68134766,29.99052734,73
MX,-104.6222168,29.85429687,73
MX,-104.50400391,29.67768555,73
MX,-104.40063477,29.57373047,73
MX,-104.31220703,29.54243164,73
MX,-104.21552734,29.47988281,73
MX,-104.1105957,29.38613281,73
MX,-103.98974609,29.32314453,73
MX,-103.85292969,29.29106445,73
MX,-103.66396484,29.20688477,73
MX,-103.42294922,29.07070313,73
MX,-103.25771484,29.00112305,73
MX,-103.16831055,28.99819336,73
MX,-103.08999023,29.04189453,73
MX,-103.02285156,29.13222656,73
MX,-102.95683594,29.19038086,73
MX,-102.89199219,29.21640625,73
MX,-102.86567383,29.25800781,73
MX,-102.87783203,29.31533203,73
MX,-102.83398437,29.44394531,73
MX,-102.73417969,29.64394531,73
MX,-102.61494141,29.75234375,73
MX,-102.47626953,29.769091800000002,73
MX,-102.38564453,29.80664063,73
MX,-102.34306641,29.86499023,73
MX,-102.26894531,29.87119141,73
MX,-102.16308594,29.82524414,73
MX,-101.99091797,29.79570313,73
MX,-101.75234375,29.7824707,73
MX,-101.61162109,29.78696289,73
MX,-101.56870117,29.80922852,73
MX,-101.54638672,29.80805664,73
MX,-101.54462891,29.78354492,73
MX,-101.50927734,29.77314453,73
MX,-101.44038086,29.77685547,73
MX,-101.38037109,29.74257813,73
MX,-101.30351562,29.63408203,73
MX,-101.03896484,29.46040039,73
MX,-101.03862305,29.46030273,73
MX,-101.01630859,29.40068359,73
MX,-100.92412109,29.31469727,73
MX,-100.75458984,29.18251953,73
MX,-100.65864258,29.06855469,73
MX,-100.63632812,28.97280273,73
MX,-100.54970703,28.82133789,73
MX,-100.39892578,28.61420898,73
MX,-100.33173828,28.50253906,73
MX,-100.34814453,28.48642578,73
MX,-100.3362793,28.428125,73
MX,-100.29604492,28.327685550000002,73
MX,-100.22128906,28.24262695,73
MX,-100.11196289,28.17294922,73
MX,-100.00141602,28.04785156,73
MX,-99.88964844,27.86728516,73
MX,-99.75424805,27.72993164,73
MX,-99.5953125,27.63588867,73
MX,-99.50532227,27.54833984,73
MX,-99.48427734,27.46738281,73
MX,-99.48583984,27.39804688,73
MX,-99.51005859,27.34033203,73
MX,-99.49980469,27.28549805,73
MX,-99.45512695,27.23369141,73
MX,-99.44023437,27.17011719,73
MX,-99.45771484,27.08168945,73
MX,-99.45654297,27.05668945,73
MX,-99.45649414,27.05664063,73
MX,-99.44355469,27.03666992,73
MX,-99.30244141,26.8847168,73
MX,-99.22993164,26.76191406,73
MX,-99.17236328,26.56591797,73
MX,-99.17207031,26.56416016,73
MX,-99.10776367,26.44692383,73
MX,-99.0152832,26.39897461,73
MX,-98.87319336,26.38125,73
MX,-98.76523437,26.34042969,73
MX,-98.69140625,26.27646484,73
MX,-98.59829102,26.237841800000002,73
MX,-98.48588867,26.22456055,73
MX,-98.378125,26.18237305,73
MX,-98.27504883,26.11118164,73
MX,-98.0828125,26.06445312,73
MX,-97.80141602,26.04204102,73
MX,-97.58725586,25.98417969,73
MX,-97.4402832,25.89082031,73
MX,-97.37563477,25.87182617,73
MX,-97.3581543,25.87050781,73
MX,-97.34975586,25.88476563,73
MX,-97.33867187,25.91118164,73
MX,-97.28178711,25.94160156,73
MX,-97.14624023,25.96147461,73
MX,-97.16445313,25.75493164,73
MX,-97.22490234,25.58544922,73
MX,-97.42407227,25.23310547,73
MX,-97.50708008,25.01455078,73
MX,-97.66767578,24.38999023,73
MX,-97.71704102,23.98061523,73
MX,-97.72861328,23.78793945,73
MX,-97.74267578,23.76064453,73
MX,-97.72739258,23.73222656,73
MX,-97.76586914,23.30615234,73
MX,-97.74521484,22.94238281,73
MX,-97.75834961,22.88603516,73
MX,-97.81669922,22.77631836,73
MX,-97.8578125,22.62451172,73
MX,-97.84160156,22.55708008,73
MX,-97.84248047,22.51030273,73
MX,-97.78237305,22.27929688,73
MX,-97.76328125,22.10585937,73
MX,-97.58476562,21.80854492,73
MX,-97.48452148,21.70483398,73
MX,-97.36015625,21.61494141,73
MX,-97.31450195,21.56420898,73
MX,-97.33686523,21.43789063,73
MX,-97.38754883,21.37392578,73
MX,-97.40917969,21.27255859,73
MX,-97.43413086,21.35649414,73
MX,-97.42441406,21.46533203,73
MX,-97.38481445,21.52382812,73
MX,-97.38344727,21.56669922,73
MX,-97.4565918,21.61240234,73
MX,-97.59038086,21.76201172,73
MX,-97.75380859,22.02666016,73
MX,-97.63754883,21.60366211,73
MX,-97.59760742,21.53588867,73
MX,-97.56655273,21.50771484,73
MX,-97.51455078,21.47797852,73
MX,-97.50107422,21.43203125,73
MX,-97.50058594,21.39804688,73
MX,-97.35712891,21.10400391,73
MX,-97.1949707,20.80009766,73
MX,-97.18632812,20.71704102,73
MX,-97.12143555,20.61499023,73
MX,-96.70869141,20.18828125,73
MX,-96.45605469,19.86977539,73
MX,-96.36835937,19.56723633,73
MX,-96.31533203,19.47285156,73
MX,-96.28955078,19.34375,73
MX,-96.12397461,19.19907227,73
MX,-96.07338867,19.10566406,73
MX,-95.98466797,19.05375977,73
MX,-95.91303711,18.89716797,73
MX,-95.778125,18.80551758,73
MX,-95.81035156,18.80385742,73
MX,-95.92822266,18.85009766,73
MX,-95.92036133,18.81958008,73
MX,-95.82109375,18.75463867,73
MX,-95.62680664,18.69057617,73
MX,-95.57832031,18.69042969,73
MX,-95.65493164,18.72368164,73
MX,-95.71982422,18.76835938,73
MX,-95.69711914,18.77490234,73
MX,-95.56142578,18.71914063,73
MX,-95.18183594,18.70073242,73
MX,-95.01469727,18.57060547,73
MX,-94.79814453,18.51459961,73
MX,-94.68164063,18.34848633,73
MX,-94.54619141,18.17485352,73
MX,-94.45976562,18.16665039,73
MX,-94.39228516,18.1659668,73
MX,-94.18901367,18.19526367,73
MX,-93.87314453,18.30444336,73
MX,-93.7644043,18.35791016,73
MX,-93.55234375,18.43046875,73
MX,-93.22792969,18.44379883,73
MX,-93.12734375,18.4234375,73
MX,-92.88476562,18.46865234,73
MX,-92.7690918,18.52412109,73
MX,-92.72895508,18.57451172,73
MX,-92.71010742,18.61166992,73
MX,-92.48530273,18.66479492,73
MX,-92.44101562,18.67529297,73
MX,-92.21318359,18.68486328,73
MX,-92.10322266,18.70439453,73
MX,-91.9737793,18.71586914,73
MX,-91.88037109,18.63779297,73
MX,-91.88046875,18.5996582,73
MX,-91.94267578,18.56342773,73
MX,-91.91357422,18.52851563,73
MX,-91.80297852,18.47060547,73
MX,-91.59970703,18.44716797,73
MX,-91.53398437,18.45654297,73
MX,-91.44047852,18.5418457,73
MX,-91.27524414,18.62446289,73
MX,-91.27875977,18.7206543,73
MX,-91.30830078,18.77329102,73
MX,-91.35629883,18.7765625,73
MX,-91.36777344,18.80610352,73
MX,-91.33422852,18.87680664,73
MX,-91.34306641,18.90058594,73
MX,-91.44555664,18.8328125,73
MX,-91.46918945,18.83300781,73
MX,-91.45786133,18.86464844,73
MX,-91.43666992,18.88979492,73
MX,-91.1359375,19.0375,73
MX,-91.05893555,19.09819336,73
MX,-90.9550293,19.15166016,73
MX,-90.73925781,19.35224609,73
MX,-90.69316406,19.72988281,73
MX,-90.65009766,19.79594727,73
MX,-90.50708008,19.91186523,73
MX,-90.49169922,19.94677734,73
MX,-90.48242188,20.02573242,73
MX,-90.48637695,20.22402344,73
MX,-90.47832031,20.37998047,73
MX,-90.48413086,20.55634766,73
MX,-90.45844727,20.7137207,73
MX,-90.43515625,20.75751953,73
MX,-90.353125,21.00942383,73
MX,-90.18291016,21.12089844,73
MX,-89.88764648,21.25263672,73
MX,-89.81977539,21.27460937,73
MX,-88.87871094,21.41411133,73
MX,-88.74667969,21.44814453,73
MX,-88.58491211,21.53867188,73
MX,-88.46669922,21.56938477,73
MX,-88.25102539,21.56689453,73
MX,-88.18476563,21.57895508,73
MX,-88.17172852,21.59145508,73
MX,-88.17138672,21.60351563,73
MX,-88.13164063,21.61586914,73
MX,-88.00683594,21.60405273,73
MX,-87.77373047,21.54951172,73
MX,-87.68881836,21.53583984,73
MX,-87.48046875,21.47246094,73
MX,-87.25087891,21.44697266,73
MX,-87.21791992,21.45800781,73
MX,-87.18759766,21.47729492,73
MX,-87.16430664,21.51420898,73
MX,-87.18828125,21.546435550000002,73
MX,-87.2105957,21.54394531,73
MX,-87.24946289,21.52661133,73
MX,-87.29575195,21.52495117,73
MX,-87.38666992,21.55146484,73
MX,-87.36850586,21.57373047,73
MX,-87.27573242,21.57163086,73
MX,-87.21645508,21.58242187,73
MX,-87.1284668,21.62148437,73
MX,-87.03476562,21.59223633,73
MX,-86.91171875,21.4628418,73
MX,-86.82407227,21.42167969,73
MX,-86.81708984,21.23422852,73
MX,-86.80385742,21.20004883,73
MX,-86.77177734,21.15053711,73
MX,-86.81552734,21.00522461,73
MX,-86.86469727,20.88505859,73
MX,-86.9262207,20.78647461,73
MX,-87.05957031,20.63125,73
MX,-87.22124023,20.50727539,73
MX,-87.42138672,20.23139648,73
MX,-87.4671875,20.10214844,73
MX,-87.46582031,19.99853516,73
MX,-87.43193359,19.89848633,73
MX,-87.44174805,19.86152344,73
MX,-87.46621094,19.82416992,73
MX,-87.50688477,19.82749023,73
MX,-87.58579102,19.77949219,73
MX,-87.68769531,19.63710937,73
MX,-87.69008789,19.59370117,73
MX,-87.6453125,19.55390625,73
MX,-87.58730469,19.57299805,73
MX,-87.51166992,19.57470703,73
MX,-87.46938477,19.58647461,73
MX,-87.42475586,19.58334961,73
MX,-87.4347168,19.50170898,73
MX,-87.48266602,19.44375,73
MX,-87.51289062,19.42558594,73
MX,-87.56699219,19.41572266,73
MX,-87.62753906,19.38271484,73
MX,-87.65869141,19.35234375,73
MX,-87.65576172,19.25786133,73
MX,-87.62207031,19.25048828,73
MX,-87.55078125,19.32094727,73
MX,-87.50947266,19.31748047,73
MX,-87.50107422,19.28779297,73
MX,-87.59355469,19.04638672,73
MX,-87.65302734,18.79853516,73
MX,-87.73354492,18.6550293,73
MX,-87.76181641,18.44614258,73
MX,-87.80410156,18.35708008,73
MX,-87.85322266,18.26899414,73
MX,-87.88198242,18.27387695,73
MX,-87.95966797,18.44086914,73
MX,-88.0390625,18.48388672,73
MX,-88.05644531,18.52446289,73
MX,-88.01113281,18.72685547,73
MX,-88.03173828,18.83891602,73
MX,-88.0737793,18.83447266,73
MX,-88.12675781,18.77304688,73
MX,-88.19677734,18.71967773,73
MX,-88.1953125,18.64262695,73
MX,-88.27573242,18.51455078,73
MX,-88.2956543,18.47241211,73
MX,-88.37241211,18.48232422,73
MX,-88.4612793,18.47675781,73
MX,-88.52299805,18.44589844,73
MX,-88.58618164,18.29052734,73
MX,-88.74360352,18.07163086,73
MX,-88.80634766,17.96552734,73
MX,-88.85737305,17.92880859,73
MX,-88.89780273,17.91455078,73
MX,-88.94262695,17.93964844,73
MX,-89.05043945,17.99970703,73
MX,-89.13354492,17.97080078,73
MX,-89.16235352,17.90195312,73
MX,-89.16147461,17.81484375,73
MX,-89.3715332,17.81499023,73
MX,-89.72880859,17.81533203,73
MX,-90.18359375,17.81572266,73
MX,-90.62202148,17.81611328,73
MX,-90.98916016,17.81640625,73
MX,-90.99042969,17.62075195,73
MX,-90.99160156,17.44746094,73
MX,-90.99296875,17.25244141,73
MX,-91.19550781,17.25410156,73
MX,-91.40961914,17.25585938,73
MX,-91.39233398,17.23642578,73
MX,-91.31918945,17.19980469,73
MX,-91.22416992,17.11225586,73
MX,-91.11186523,16.97617188,73
MX,-90.97583008,16.86782227,73
MX,-90.81601562,16.78710937,73
MX,-90.71069336,16.70810547,73
MX,-90.65996094,16.6309082,73
MX,-90.634375,16.56513672,73
MX,-90.63408203,16.51074219,73
MX,-90.57578125,16.46782227,73
MX,-90.47109375,16.43955078,73
MX,-90.41699219,16.39101563,73
MX,-90.41699219,16.35131836,73
MX,-90.45014648,16.26137695,73
MX,-90.45986328,16.16235352,73
MX,-90.44716797,16.07270508,73
MX,-90.52197266,16.07119141,73
MX,-90.70322266,16.07104492,73
MX,-90.97958984,16.07080078,73
MX,-91.23378906,16.0706543,73
MX,-91.43398437,16.07045898,73
MX,-91.73657227,16.07016602,73
MX,-91.81943359,15.93237305,73
MX,-91.95722656,15.70322266,73
MX,-92.08212891,15.49555664,73
MX,-92.1871582,15.32089844,73
MX,-92.20424805,15.275,73
MX,-92.2043457,15.23769531,73
MX,-92.07480469,15.07421875,73
MX,-92.09873047,15.02675781,73
MX,-92.14423828,15.00195313,73
MX,-92.15854492,14.96357422,73
MX,-92.15566406,14.90131836,73
MX,-92.18637695,14.81835937,73
MX,-92.17646484,14.76132813,73
MX,-92.15991211,14.69101562,73
MX,-92.18706055,14.63007812,73
MX,-92.2090332,14.57099609,73
MX,-92.23515625,14.54541016,73
MX,-92.26455078,14.56777344,73
MX,-92.53095703,14.83964844,73
MX,-92.80893555,15.13857422,73
MX,-92.9184082,15.23613281,73
MX,-93.02441406,15.31025391,73
MX,-93.16689453,15.44804688,73
MX,-93.54116211,15.75039062,73
MX,-93.734375,15.88847656,73
MX,-93.91606445,16.05356445,73
MX,-94.07895508,16.14526367,73
MX,-94.23989258,16.20507812,73
MX,-94.3112793,16.23935547,73
MX,-94.37416992,16.28476563,73
MX,-94.4090332,16.28735352,73
MX,-94.42641602,16.22626953,73
MX,-94.37016602,16.19541016,73
MX,-94.30283203,16.16933594,73
MX,-94.24951172,16.167529300000002,73
MX,-94.1934082,16.14560547,73
MX,-94.02832031,16.062060550000002,73
MX,-94.00126953,16.01894531,73
MX,-94.47075195,16.18657227,73
MX,-94.66152344,16.2019043,73
MX,-94.68227539,16.22822266,73
MX,-94.58710937,16.31582031,73
MX,-94.6168457,16.34755859,73
MX,-94.65078125,16.35180664,73
MX,-94.75283203,16.29121094,73
MX,-94.79082031,16.2871582,73
MX,-94.79746094,16.32705078,73
MX,-94.79291992,16.36459961,73
MX,-94.85869141,16.41972656,73
MX,-94.90043945,16.41748047,73
MX,-94.9347168,16.37910156,73
MX,-95.02353516,16.30625,73
MX,-95.02084961,16.27763672,73
MX,-94.84604492,16.24658203,73
MX,-94.78579102,16.22910156,73
MX,-94.79941406,16.20966797,73
MX,-94.94931641,16.21000977,73
MX,-95.134375,16.17695313,73
MX,-95.4644043,15.97470703,73
MX,-95.77177734,15.88779297,73
MX,-96.21357422,15.69306641,73
MX,-96.40864258,15.68310547,73
MX,-96.51083984,15.6519043,73
MX,-96.80795898,15.72641602,73
MX,-97.18466797,15.90927734,73
MX,-97.75478516,15.9668457,73
MX,-98.13896484,16.20629883,73
MX,-98.5203125,16.30483398,73
MX,-98.76220703,16.53476562,73
MX,-98.90795898,16.54458008,73
MX,-99.00166016,16.58144531,73
MX,-99.34804687,16.66474609,73
MX,-99.69067383,16.71962891,73
MX,-100.02451172,16.92050781,73
MX,-100.24301758,16.98417969,73
MX,-100.43188477,17.0640625,73
MX,-100.84780273,17.20048828,73
MX,-101.00195312,17.27612305,73
MX,-101.14785156,17.39311523,73
MX,-101.38549805,17.51420898,73
MX,-101.48706055,17.61533203,73
MX,-101.60029297,17.6515625,73
MX,-101.76240234,17.84199219,73
MX,-101.84707031,17.92226563,73
MX,-101.91870117,17.95976563,73
MX,-101.99550781,17.97270508,73
MX,-102.21660156,17.95742188,73
MX,-102.54697266,18.04140625,73
MX,-102.69956055,18.0628418,73
MX,-103.01850586,18.18686523,73
MX,-103.44160156,18.32539063,73
MX,-103.58027344,18.484375,73
MX,-103.69892578,18.63295898,73
MX,-103.91245117,18.8284668,73
MX,-104.0456543,18.91181641,73
MX,-104.27700195,19.01098633,73
MX,-104.40517578,19.09121094,73
MX,-104.60297852,19.15288086,73
MX,-104.93847656,19.309375,73
MX,-105.04521484,19.44326172,73
MX,-105.10766602,19.56220703,73
MX,-105.28637695,19.70649414,73
MX,-105.48208008,19.97607422,73
MX,-105.53242187,20.07539063,73
MX,-105.57041016,20.22783203,73
MX,-105.61591797,20.31630859,73
MX,-105.66943359,20.3855957,73
MX,-105.64213867,20.43598633,73
MX,-105.54257812,20.49794922,73
MX,-105.37705078,20.51186523,73
MX,-105.26015625,20.57905273,73
MX,-105.24467773,20.63417969,73
MX,-105.25229492,20.66850586,73
MX,-105.32705078,20.75297852,73
MX,-105.42011719,20.77539063,73
MX,-105.49238281,20.77661133,73
MX,-105.51083984,20.80874023,73
MX,-105.45634766,20.84379883,73
MX,-105.39399414,20.92612305,73
MX,-105.30195312,21.0265625,73
MX,-105.23706055,21.11918945,73
MX,-105.225,21.24970703,73
MX,-105.23325195,21.38041992,73
MX,-105.20869141,21.49082031,73
MX,-105.43144531,21.61826172,73
MX,-105.45742187,21.67246094,73
MX,-105.52744141,21.81845703,73
MX,-105.64912109,21.98808594,73
MX,-105.64550781,22.3269043,73
MX,-105.79179688,22.62749023,73
MX,-105.94335937,22.77700195,73
MX,-106.02172852,22.82905273,73
MX,-106.23457031,23.0609375,73
MX,-106.40224609,23.19560547,73
MX,-106.56650391,23.44946289,73
MX,-106.72875977,23.61069336,73
MX,-106.93549805,23.88125,73
